Month,Rain_7d_Sum,Temp_7d_Avg,Fire_Danger_Index,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI,Risk_Category,Risk_Level_Numeric
8,270.2,21.11428571428572,1.33,21.3,98,15.1,6.2,1701.0,10.7,208.6,0.4274,Low Risk,0
8,281.4,20.985714285714288,1.73,22.2,99,13.0,7.8,1703.3,10.8,209.1,0.4476,Low Risk,0
8,258.7,21.0,2.12,21.6,98,7.3,9.7,1700.8,11.3,208.9,0.4345,Low Risk,0
8,246.9,21.057142857142857,1.92,21.8,100,5.6,8.9,1701.8,11.5,208.8,0.4694,Low Risk,0
8,147.3,21.142857142857142,1.44,19.9,100,18.1,7.3,1702.8,10.6,210.1,0.4787,Low Risk,0
9,123.2,21.4,2.13,22.0,97,18.8,9.5,1703.3,11.4,209.8,0.4533,Low Risk,0
9,80.80000000000001,21.5,1.95,21.7,99,2.9,9.0,1700.2,10.9,210.7,0.4582,Low Risk,0
9,80.5,21.628571428571423,2.04,22.2,100,14.8,9.3,1701.5,11.1,210.2,0.4655,Low Risk,0
9,79.5,21.6,1.59,22.0,100,12.0,7.3,1701.3,10.5,208.6,0.4565,Low Risk,0
9,73.80000000000001,21.842857142857145,1.48,23.3,100,1.6,6.4,1701.0,11.2,207.5,0.4326,Low Risk,0
9,72.20000000000002,22.2,1.88,24.3,100,4.0,7.8,1704.6,10.4,208.7,0.4383,Low Risk,0
9,59.6,22.514285714285712,2.6,22.1,100,5.5,11.9,1702.6,11.1,210.9,0.4382,Low Risk,0
9,49.5,22.557142857142853,1.5,22.3,97,8.7,6.6,1700.1,11.1,210.9,0.419,Low Risk,0
9,56.1,22.728571428571428,1.81,22.9,100,9.5,8.0,1703.4,11.1,211.2,0.4597,Low Risk,0
9,43.8,22.742857142857144,2.03,22.3,100,2.5,9.2,1705.2,10.8,211.0,0.4262,Low Risk,0
9,56.0,22.61428571428572,1.5,21.1,100,24.2,7.2,1703.5,11.2,211.3,0.4574,Low Risk,0
9,56.9,22.32857142857143,2.15,21.3,99,2.5,10.1,1699.7,11.1,210.5,0.4341,Low Risk,0
9,70.6,22.02857142857143,2.35,22.2,98,17.7,10.5,1701.3,10.9,212.2,0.4417,Low Risk,0
9,73.2,22.0,2.01,21.9,97,8.1,9.0,1703.9,11.2,210.4,0.4534,Low Risk,0
9,65.1,22.11428571428571,2.08,23.1,98,0.6,8.9,1700.9,11.0,212.4,0.4679,Low Risk,0
9,56.7,22.028571428571432,1.63,22.3,100,1.1,7.4,1702.7,11.2,209.2,0.458,Low Risk,0
9,54.2,22.17142857142857,2.01,23.3,100,0.0,8.7,1703.2,11.0,209.2,0.4432,Low Risk,0
9,30.2,22.5,2.04,23.4,100,0.2,8.8,1700.6,11.1,209.8,0.4445,Low Risk,0
9,30.4,22.842857142857135,1.84,23.7,97,2.7,7.6,1701.9,11.2,210.0,0.4273,Low Risk,0
9,21.9,22.885714285714283,1.55,22.5,99,9.2,6.9,1697.1,10.9,209.6,0.4546,Low Risk,0
9,16.4,22.914285714285715,2.3,22.1,99,2.6,10.4,1700.5,10.6,210.6,0.4438,Low Risk,0
9,34.6,22.485714285714288,1.46,20.1,97,18.8,7.1,1701.6,11.1,209.9,0.431,Low Risk,0
9,53.2,22.014285714285712,1.21,19.0,93,19.7,6.0,1700.1,11.4,209.3,0.4567,Low Risk,0
9,89.5,21.414285714285715,2.55,19.1,98,36.3,13.2,1704.4,11.1,209.5,0.4663,Low Risk,0
9,90.7,21.01428571428572,1.69,20.6,100,1.4,8.3,1699.9,11.1,211.5,0.4423,Low Risk,0
9,88.39999999999999,20.75714285714286,1.82,21.9,100,0.4,8.4,1701.3,11.0,210.4,0.4366,Low Risk,0
9,83.5,20.485714285714288,1.51,20.6,100,4.3,7.4,1702.2,11.2,208.0,0.4363,Low Risk,0
9,90.9,20.27142857142857,1.76,20.6,96,10.0,8.3,1704.2,10.9,211.8,0.451,Low Risk,0
9,72.39999999999999,20.585714285714285,1.72,22.3,96,0.3,7.5,1699.8,10.9,210.5,0.4271,Low Risk,0
9,52.69999999999999,21.085714285714285,1.91,22.5,97,0.0,8.3,1703.7,11.3,210.8,0.4461,Low Risk,0
10,16.599999999999994,21.557142857142857,1.99,22.4,96,0.2,8.6,1702.0,10.8,211.1,0.4389,Low Risk,0
10,15.199999999999992,21.9,2.23,23.0,96,0.0,9.4,1700.5,11.3,211.2,0.4526,Low Risk,0
10,14.799999999999992,22.042857142857144,2.12,22.9,96,0.0,9.0,1702.7,11.3,208.9,0.4537,Low Risk,0
10,11.099999999999993,22.142857142857142,2.26,21.3,81,0.6,8.7,1702.3,11.2,208.7,0.4282,Low Risk,0
10,1.099999999999993,22.27142857142857,2.41,21.5,81,0.0,9.2,1701.1,10.6,212.9,0.455,High Risk,2
10,1.0999999999999928,22.185714285714287,2.69,21.7,86,0.3,10.8,1702.1,11.0,209.2,0.4519,High Risk,2
10,1.0999999999999928,21.97142857142857,2.33,21.0,80,0.0,9.0,1701.4,10.9,210.5,0.4421,High Risk,2
10,0.8999999999999928,21.728571428571428,2.02,20.7,88,0.0,8.7,1702.2,10.9,212.0,0.4385,High Risk,2
10,0.9999999999999928,21.485714285714288,1.97,21.3,93,0.1,8.7,1703.0,11.0,209.5,0.4386,High Risk,2
10,3.2999999999999927,21.2,1.36,20.9,96,2.3,6.3,1704.4,11.2,209.6,0.4424,Low Risk,0
10,5.699999999999992,20.942857142857143,1.85,19.5,95,3.0,9.1,1700.1,10.9,211.1,0.431,Low Risk,0
10,5.699999999999992,20.7,1.78,19.8,96,0.0,8.7,1705.2,10.9,210.3,0.4347,Low Risk,0
10,5.399999999999993,20.27142857142857,1.48,18.7,95,0.0,7.6,1699.1,10.9,210.6,0.4481,Low Risk,0
10,5.399999999999993,20.071428571428573,1.85,19.6,92,0.0,8.8,1701.8,11.3,209.9,0.4364,Low Risk,0
10,5.399999999999993,20.028571428571432,1.91,20.4,96,0.0,9.1,1702.9,10.9,209.4,0.4582,Low Risk,0
10,5.299999999999994,20.014285714285712,2.14,21.2,92,0.0,9.4,1702.4,10.6,209.6,0.443,Low Risk,0
10,3.099999999999993,20.0,2.13,20.8,81,0.1,8.4,1701.1,10.5,211.4,0.4379,Low Risk,0
10,0.2999999999999929,20.12857142857143,2.17,20.4,80,0.2,8.6,1701.7,11.1,209.6,0.45,High Risk,2
10,0.2999999999999929,20.285714285714285,2.57,20.9,77,0.0,9.6,1701.3,10.8,210.5,0.4389,High Risk,2
10,0.2999999999999929,20.5,1.95,20.2,86,0.0,8.4,1701.1,11.2,208.8,0.4333,High Risk,2
10,0.2999999999999929,20.557142857142853,2.36,20.0,83,0.0,9.9,1703.3,10.6,212.4,0.4399,High Risk,2
10,0.2999999999999929,20.385714285714283,2.04,19.2,78,0.0,8.4,1702.5,10.8,210.4,0.4144,High Risk,2
10,2.2999999999999927,20.014285714285712,1.93,18.6,84,2.0,8.8,1701.0,10.6,210.4,0.4154,Low Risk,0
10,2.199999999999993,19.785714285714285,1.92,19.2,88,0.0,8.9,1703.3,11.1,211.1,0.4312,Low Risk,0
10,1.999999999999993,19.571428571428573,1.76,18.9,89,0.0,8.4,1702.5,11.2,209.4,0.4271,High Risk,2
10,2.099999999999993,19.285714285714285,1.96,18.9,86,0.1,9.0,1703.2,11.1,211.4,0.4548,Low Risk,0
10,2.099999999999993,19.057142857142857,1.86,18.6,88,0.0,8.9,1702.9,10.7,208.2,0.4639,Low Risk,0
10,2.099999999999993,19.042857142857144,2.01,19.9,90,0.0,9.2,1700.8,10.8,209.3,0.4499,Low Risk,0
10,2.099999999999993,19.12857142857143,2.13,19.8,91,0.0,9.9,1701.2,11.1,209.0,0.4165,Low Risk,0
10,0.0999999999999929,19.11428571428572,1.65,18.5,91,0.0,8.2,1703.1,10.5,207.7,0.4239,High Risk,2
10,0.0999999999999929,19.185714285714287,1.63,19.7,97,0.0,8.1,1702.9,10.9,209.4,0.4503,High Risk,2
11,0.0999999999999929,19.24285714285714,1.54,19.3,99,0.0,8.0,1702.0,11.5,209.9,0.4424,High Risk,2
11,0.0,19.185714285714287,1.53,18.5,97,0.0,8.1,1702.2,10.9,208.7,0.4172,High Risk,2
11,9.099999999999993,18.585714285714285,1.86,14.4,92,9.1,12.0,1703.9,10.6,208.5,0.4321,Low Risk,0
11,15.799999999999994,18.11428571428572,1.89,16.6,91,6.7,10.5,1701.1,10.8,210.0,0.4289,Low Risk,0
11,15.799999999999994,17.642857142857142,1.56,16.5,96,0.0,9.2,1702.8,10.8,209.9,0.4669,Low Risk,0
11,15.799999999999994,17.428571428571427,1.6,17.0,98,0.0,9.3,1701.7,11.6,209.7,0.4556,Low Risk,0
11,15.799999999999994,16.871428571428574,1.25,15.8,100,0.0,8.0,1701.7,11.5,208.5,0.4407,Low Risk,0
11,15.799999999999994,16.47142857142857,1.45,16.5,100,0.0,8.9,1703.6,11.2,209.5,0.4484,Low Risk,0
11,15.799999999999994,16.2,1.54,16.6,100,0.0,9.4,1703.2,10.9,209.2,0.4472,Low Risk,0
11,6.699999999999993,16.400000000000002,1.2,15.8,100,0.0,7.7,1703.2,11.4,210.1,0.4462,Low Risk,0
11,0.0,16.32857142857143,1.45,16.1,100,0.0,9.1,1704.0,10.7,209.3,0.4724,High Risk,2
11,0.0,16.542857142857144,1.24,18.0,95,0.0,6.6,1702.0,11.3,210.0,0.4661,High Risk,2
11,3.199999999999993,16.47142857142857,1.14,16.5,92,3.2,6.4,1703.0,11.3,208.4,0.4679,Low Risk,0
11,3.399999999999993,16.514285714285712,1.26,16.1,90,0.2,7.1,1701.5,11.0,208.3,0.45,Low Risk,0
11,3.499999999999993,16.45714285714286,1.68,16.1,89,0.1,9.4,1702.5,11.3,210.7,0.4399,Low Risk,0
11,3.499999999999993,16.400000000000002,1.59,16.2,97,0.0,9.6,1701.8,10.9,210.9,0.4264,Low Risk,0
11,3.499999999999993,16.285714285714285,1.2,15.0,99,0.0,8.0,1702.1,10.6,209.5,0.4301,Low Risk,0
11,3.499999999999993,16.2,1.26,15.5,96,0.0,7.9,1702.9,11.3,210.0,0.4602,Low Risk,0
11,3.499999999999993,15.928571428571429,1.56,16.1,95,0.0,9.3,1700.8,11.0,209.5,0.4259,Low Risk,0
11,0.2999999999999929,16.057142857142857,1.42,17.4,92,0.0,7.6,1705.1,11.2,211.3,0.4423,High Risk,2
11,0.0999999999999929,16.1,1.44,16.4,96,0.0,8.5,1700.5,11.5,209.8,0.4242,High Risk,2
11,0.0,16.085714285714285,1.38,16.0,99,0.0,8.6,1700.2,10.8,209.4,0.4435,High Risk,2
11,0.0,16.2,1.49,17.0,95,0.0,8.4,1703.7,11.0,211.2,0.4291,High Risk,2
11,0.0,16.442857142857143,1.29,16.7,100,0.0,7.8,1703.2,11.5,209.1,0.455,High Risk,2
11,0.0,16.428571428571427,1.24,15.4,100,0.0,8.1,1702.9,11.2,210.2,0.4413,High Risk,2
11,0.0,16.62857142857143,1.41,17.5,98,0.0,8.0,1702.9,10.8,208.7,0.4329,High Risk,2
11,0.0,16.428571428571427,1.3,16.0,100,0.0,8.2,1702.0,10.7,210.8,0.4307,High Risk,2
11,0.0,16.32857142857143,1.07,15.7,99,0.0,6.8,1700.7,10.8,211.0,0.447,High Risk,2
11,0.0,16.37142857142857,1.27,16.3,99,0.0,7.8,1702.1,10.8,208.5,0.4458,High Risk,2
11,0.0,16.085714285714285,1.13,15.0,100,0.0,7.6,1701.0,11.1,208.3,0.4367,High Risk,2
12,0.0,15.814285714285717,1.03,14.8,100,0.0,7.0,1703.5,11.0,210.3,0.4402,High Risk,2
12,0.0,15.485714285714284,1.15,13.1,100,0.0,8.9,1701.8,11.1,212.3,0.4376,High Risk,2
12,0.0,14.942857142857145,1.11,13.7,98,0.0,8.0,1700.8,10.7,211.1,0.4123,High Risk,2
12,0.0,14.571428571428571,1.03,13.4,98,0.0,7.6,1701.5,11.0,209.7,0.4444,High Risk,2
12,0.0,14.285714285714286,1.3,13.7,100,0.0,9.6,1702.6,10.4,209.0,0.4217,High Risk,2
12,0.0,13.77142857142857,1.12,12.7,100,0.0,8.9,1701.2,11.0,208.5,0.4317,High Risk,2
12,0.0,13.542857142857144,1.17,13.4,94,0.0,8.3,1700.8,11.4,210.9,0.4498,High Risk,2
12,0.0,13.214285714285714,0.99,12.5,91,0.0,7.3,1702.4,10.6,211.1,0.4414,High Risk,2
12,0.0,13.1,0.95,12.3,95,0.0,7.4,1702.4,11.1,209.2,0.4679,High Risk,2
12,0.0,12.814285714285717,1.09,11.7,96,0.0,9.0,1701.2,10.8,209.7,0.433,High Risk,2
12,0.0,12.62857142857143,1.08,12.1,92,0.0,8.3,1701.3,11.2,210.1,0.4388,High Risk,2
12,3.199999999999993,11.842857142857143,0.71,8.2,93,3.2,8.1,1702.3,11.0,212.2,0.4474,Low Risk,0
12,8.699999999999992,11.428571428571429,0.94,9.8,92,5.5,8.9,1699.8,11.1,210.1,0.4444,Low Risk,0
12,8.799999999999994,11.114285714285714,0.98,11.2,97,0.1,8.6,1699.9,11.0,208.8,0.4607,Low Risk,0
12,8.799999999999994,11.171428571428567,1.38,12.9,90,0.0,9.7,1700.9,11.4,208.6,0.4546,Low Risk,0
12,8.799999999999994,11.428571428571429,1.61,14.1,84,0.0,9.7,1701.7,11.1,208.9,0.4658,Low Risk,0
12,8.799999999999994,11.742857142857142,1.36,13.9,85,0.0,8.4,1702.5,10.8,211.5,0.4208,Low Risk,0
12,8.799999999999994,11.971428571428572,1.34,13.7,84,0.0,8.3,1704.2,11.0,210.6,0.4568,Low Risk,0
12,5.5999999999999925,12.642857142857142,0.97,12.9,97,0.0,7.4,1703.3,10.9,209.6,0.4303,Low Risk,0
12,0.0999999999999929,13.1,0.88,13.0,94,0.0,6.4,1701.8,11.0,206.5,0.4517,High Risk,2
12,0.0,13.342857142857142,0.93,12.9,100,0.0,7.3,1702.0,10.9,209.0,0.4413,High Risk,2
12,0.0,13.1,0.74,11.2,99,0.0,6.6,1700.5,10.8,210.4,0.4347,High Risk,2
12,0.0,12.742857142857142,0.75,11.6,100,0.0,6.5,1702.0,11.1,210.4,0.4626,High Risk,2
12,0.0,12.485714285714286,0.81,12.1,100,0.0,6.8,1701.6,11.0,210.4,0.4198,High Risk,2
12,0.0,12.171428571428573,1.03,11.5,97,0.0,8.8,1702.5,11.3,208.4,0.4722,High Risk,2
12,0.0,11.7,0.85,9.6,95,0.0,8.5,1700.8,10.9,210.2,0.4545,High Risk,2
12,0.0,11.085714285714284,0.88,8.7,96,0.0,9.8,1702.8,10.4,208.8,0.4475,High Risk,2
12,0.0,10.72857142857143,1.06,10.4,88,0.0,9.1,1704.3,10.9,210.0,0.4428,High Risk,2
12,0.0,10.885714285714286,1.09,12.3,94,0.0,8.4,1701.8,10.5,209.1,0.4394,High Risk,2
12,0.0,10.77142857142857,0.78,10.8,94,0.0,6.9,1702.6,11.1,211.3,0.452,High Risk,2
12,0.0,11.0,1.29,13.7,96,0.0,9.1,1703.0,10.5,210.4,0.4241,High Risk,2
1,0.0,11.171428571428573,1.08,12.7,99,0.0,8.5,1701.4,10.7,209.8,0.3989,High Risk,2
1,0.1999999999999929,11.3,0.65,10.5,100,0.2,6.3,1702.3,10.9,211.7,0.4463,High Risk,2
1,0.1999999999999929,11.614285714285714,0.89,10.9,99,0.0,8.2,1702.0,11.5,209.6,0.4338,High Risk,2
1,0.1999999999999929,11.828571428571427,0.9,11.9,94,0.0,7.2,1702.1,10.7,208.3,0.4313,High Risk,2
1,1.1999999999999929,11.514285714285714,0.86,10.1,96,1.0,8.3,1700.8,11.0,211.3,0.4214,High Risk,2
1,6.499999999999993,11.12857142857143,0.69,8.1,94,5.3,8.1,1702.0,11.2,210.3,0.4631,Low Risk,0
1,6.499999999999993,10.671428571428573,0.93,10.5,94,0.0,8.4,1702.7,11.4,209.6,0.4723,Low Risk,0
1,6.499999999999993,10.5,1.16,11.5,95,0.0,9.7,1704.2,11.2,209.2,0.4442,Low Risk,0
1,6.299999999999993,10.7,1.12,11.9,98,0.0,9.3,1703.4,11.3,210.6,0.4427,Low Risk,0
1,6.299999999999993,10.828571428571427,1.04,11.8,100,0.0,8.9,1705.2,11.3,211.0,0.4513,Low Risk,0
1,6.299999999999993,10.614285714285714,0.71,10.4,100,0.0,6.9,1700.8,10.6,209.1,0.4505,Low Risk,0
1,5.299999999999993,10.814285714285717,1.03,11.5,96,0.0,8.7,1703.3,11.1,210.7,0.4372,Low Risk,0
1,0.4999999999999929,11.185714285714283,1.07,10.7,97,0.5,9.8,1702.3,11.3,210.3,0.4632,High Risk,2
1,0.4999999999999929,11.414285714285713,1.35,12.1,92,0.0,10.4,1705.3,10.7,209.0,0.462,High Risk,2
1,0.4999999999999929,11.714285714285714,1.62,13.6,89,0.0,10.7,1700.8,10.8,210.0,0.4561,High Risk,2
1,0.4999999999999929,11.585714285714287,0.75,11.0,96,0.0,6.6,1700.7,10.8,209.3,0.4717,High Risk,2
1,0.4999999999999929,11.671428571428573,0.93,12.4,96,0.0,7.3,1701.1,11.2,211.5,0.4566,High Risk,2
1,0.4999999999999929,12.071428571428571,1.2,13.2,98,0.0,9.0,1698.8,11.0,209.2,0.4352,High Risk,2
1,0.4999999999999929,12.528571428571428,1.29,14.7,95,0.0,8.4,1701.2,10.9,211.8,0.4462,High Risk,2
1,0.0,13.328571428571427,1.63,16.3,86,0.0,8.7,1700.9,10.6,210.2,0.4591,High Risk,2
1,10.099999999999993,13.6,1.51,14.0,92,10.1,10.0,1702.2,11.0,207.9,0.4292,Low Risk,0
1,42.8,12.471428571428572,0.76,5.7,91,32.7,12.2,1702.5,10.8,207.4,0.4409,Low Risk,0
1,46.9,12.057142857142855,0.69,8.1,98,4.1,8.4,1704.8,11.1,209.7,0.4213,Low Risk,0
1,46.9,11.828571428571433,1.17,10.8,93,0.0,10.2,1703.4,10.7,211.6,0.4752,Low Risk,0
1,57.7,10.814285714285717,0.48,6.1,94,10.8,7.4,1701.1,11.1,211.5,0.4511,Low Risk,0
1,57.7,10.028571428571428,0.77,9.2,95,0.0,8.0,1700.7,10.9,210.2,0.4539,Low Risk,0
1,57.9,8.8,0.62,7.7,94,0.2,7.7,1702.7,10.6,209.1,0.4224,Low Risk,0
1,48.1,8.114285714285714,0.92,9.2,95,0.3,9.6,1700.0,10.6,209.5,0.4617,Low Risk,0
1,15.399999999999991,8.857142857142858,1.15,10.9,94,0.0,10.0,1704.7,10.6,210.2,0.4497,Low Risk,0
1,11.299999999999994,9.314285714285717,1.31,11.3,89,0.0,10.4,1703.8,10.9,211.3,0.418,Low Risk,0
1,13.899999999999991,9.271428571428572,0.87,10.5,100,2.6,8.4,1701.3,11.0,210.7,0.4519,Low Risk,0
2,6.299999999999994,9.842857142857143,0.81,10.1,100,3.2,8.1,1699.4,11.1,211.2,0.4303,Low Risk,0
2,6.299999999999994,10.371428571428572,1.36,12.9,93,0.0,9.9,1704.0,11.1,210.8,0.4458,Low Risk,0
2,6.0999999999999925,11.2,1.28,13.5,98,0.0,9.4,1701.8,10.8,211.1,0.4563,Low Risk,0
2,5.799999999999994,12.014285714285714,1.49,14.9,99,0.0,10.0,1703.9,11.3,207.3,0.4479,Low Risk,0
2,5.799999999999994,12.585714285714287,0.99,14.9,97,0.0,6.5,1699.6,10.9,208.9,0.4173,Low Risk,0
2,8.699999999999992,12.814285714285711,1.32,12.9,89,2.9,9.2,1701.1,11.1,208.7,0.449,Low Risk,0
2,48.2,12.542857142857144,1.24,8.6,95,42.1,13.8,1702.0,11.0,208.6,0.4578,Low Risk,0
2,77.1,12.242857142857144,0.87,8.0,100,32.1,11.0,1702.1,11.1,210.0,0.442,Low Risk,0
2,77.19999999999999,12.085714285714284,1.12,11.8,97,0.1,9.3,1701.3,10.9,208.3,0.4527,Low Risk,0
2,77.19999999999999,11.785714285714286,1.0,11.4,100,0.0,8.9,1702.9,11.1,208.9,0.453,Low Risk,0
2,77.19999999999999,11.55714285714286,1.04,13.3,100,0.0,7.9,1700.4,11.0,209.9,0.4147,Low Risk,0
2,77.19999999999999,11.528571428571428,1.09,14.7,100,0.0,7.5,1701.8,11.2,208.1,0.4638,Low Risk,0
2,74.3,12.014285714285716,1.37,16.3,98,0.0,8.3,1702.2,10.8,209.4,0.4366,Low Risk,0
2,39.89999999999999,12.385714285714286,1.19,11.2,97,7.7,10.4,1702.8,10.5,210.8,0.4341,Low Risk,0
2,13.599999999999993,13.028571428571428,1.11,12.5,95,5.8,8.5,1703.1,10.7,208.5,0.4346,Low Risk,0
2,14.999999999999991,12.9,0.84,10.9,96,1.5,7.5,1700.3,11.3,211.0,0.4635,Low Risk,0
2,16.699999999999992,12.971428571428572,1.14,11.9,100,1.7,9.7,1699.7,11.0,209.0,0.4671,Low Risk,0
2,21.89999999999999,12.9,1.23,12.8,100,5.2,9.7,1703.9,11.0,210.3,0.4521,Low Risk,0
2,44.6,12.328571428571427,0.99,10.7,93,22.7,8.7,1702.5,10.7,208.7,0.4378,Low Risk,0
2,46.3,11.728571428571428,1.55,12.1,91,1.7,11.8,1700.9,11.0,210.5,0.4886,Low Risk,0
2,61.99999999999999,11.842857142857142,1.65,12.0,89,23.4,12.4,1704.3,10.7,209.6,0.4447,Low Risk,0
2,60.79999999999999,12.0,1.47,13.6,95,4.6,10.4,1702.2,10.7,210.6,0.4352,Low Risk,0
2,59.29999999999999,12.685714285714289,1.68,15.7,97,0.0,10.5,1703.8,10.9,209.3,0.4604,Low Risk,0
2,57.79999999999999,13.071428571428571,1.5,14.6,99,0.2,10.3,1702.1,11.1,210.7,0.4432,Low Risk,0
2,52.6,12.914285714285716,1.46,11.7,92,0.0,11.6,1705.1,11.2,211.0,0.4764,Low Risk,0
2,33.599999999999994,12.94285714285714,1.22,10.9,85,3.7,9.6,1704.6,11.2,210.1,0.4323,Low Risk,0
2,42.1,12.185714285714283,0.56,6.8,97,10.2,8.1,1701.6,10.5,209.4,0.4423,Low Risk,0
2,18.89999999999999,11.871428571428572,1.04,9.8,97,0.2,10.4,1703.5,11.0,209.7,0.468,Low Risk,0
3,14.299999999999992,11.728571428571428,1.27,12.6,98,0.0,10.0,1703.0,10.9,208.5,0.4523,Low Risk,0
3,20.39999999999999,11.185714285714289,1.09,11.9,99,6.1,9.2,1704.1,10.5,210.2,0.4406,Low Risk,0
3,23.39999999999999,10.914285714285716,1.23,12.7,100,3.2,9.8,1700.6,11.0,210.7,0.4312,Low Risk,0
3,26.199999999999992,11.157142857142857,1.26,13.4,99,2.8,9.4,1703.0,10.9,211.9,0.428,Low Risk,0
3,22.499999999999996,11.385714285714286,1.15,12.5,97,0.0,9.0,1703.6,11.2,211.6,0.4256,Low Risk,0
3,12.499999999999991,12.3,1.28,13.2,97,0.2,9.5,1699.4,11.0,208.8,0.4596,Low Risk,0
3,12.899999999999991,12.885714285714284,1.33,13.9,96,0.6,9.3,1700.2,10.8,210.3,0.4568,Low Risk,0
3,12.899999999999991,13.071428571428571,1.3,13.9,95,0.0,9.0,1698.9,11.3,209.8,0.4528,Low Risk,0
3,6.799999999999993,13.614285714285714,1.75,15.7,86,0.0,9.7,1701.6,10.3,211.5,0.4284,Low Risk,0
3,3.5999999999999925,14.0,1.67,15.4,94,0.0,10.3,1703.1,11.0,209.1,0.4406,Low Risk,0
3,3.399999999999993,14.571428571428571,1.92,17.4,97,2.6,10.8,1704.3,10.5,211.1,0.4499,Low Risk,0
3,9.399999999999991,15.2,2.04,16.9,87,6.0,10.6,1702.1,10.7,208.8,0.4639,Low Risk,0
3,9.199999999999994,15.342857142857142,1.26,14.2,94,0.0,8.4,1704.4,11.2,209.9,0.4504,Low Risk,0
3,12.199999999999992,15.714285714285714,1.67,16.5,98,3.6,10.0,1699.9,10.6,208.9,0.447,Low Risk,0
3,15.299999999999994,15.957142857142856,1.59,15.6,93,3.1,9.6,1699.4,10.6,207.6,0.4311,Low Risk,0
3,15.299999999999994,16.17142857142857,1.7,17.2,87,0.0,8.7,1701.9,11.7,208.9,0.4585,Low Risk,0
3,15.599999999999993,16.485714285714284,1.47,17.6,90,0.3,7.6,1702.6,10.6,209.7,0.4408,Low Risk,0
3,13.399999999999991,16.485714285714288,1.43,17.4,99,0.4,8.2,1702.0,11.5,211.7,0.4239,Low Risk,0
3,7.399999999999993,16.67142857142857,1.65,18.2,98,0.0,9.0,1698.9,10.9,208.7,0.4317,Low Risk,0
3,10.799999999999994,17.185714285714287,3.3,17.8,87,3.4,16.3,1701.9,10.8,209.3,0.4553,Low Risk,0
3,7.199999999999994,17.357142857142858,2.31,17.7,85,0.0,11.2,1700.0,11.2,208.3,0.4557,Low Risk,0
3,4.0999999999999925,17.77142857142857,2.3,18.5,86,0.0,10.8,1703.0,11.4,211.4,0.4048,Low Risk,0
3,4.0999999999999925,18.214285714285715,2.33,20.3,88,0.0,10.2,1702.5,10.7,209.4,0.4436,Low Risk,0
3,3.799999999999993,18.62857142857143,2.86,20.5,93,0.0,13.1,1700.6,10.8,209.6,0.4256,Low Risk,0
3,28.59999999999999,18.457142857142856,1.41,16.2,93,25.2,8.2,1701.2,11.3,209.6,0.4509,Low Risk,0
3,28.89999999999999,18.585714285714285,2.11,19.1,95,0.3,10.6,1700.4,11.1,207.7,0.4538,Low Risk,0
3,25.499999999999996,18.914285714285715,1.97,20.1,93,0.0,9.2,1701.9,11.3,208.2,0.4289,Low Risk,0
3,25.499999999999996,19.357142857142858,1.95,20.8,94,0.0,8.9,1703.4,11.2,208.9,0.4451,Low Risk,0
3,25.499999999999996,20.0,2.88,23.0,95,0.0,12.0,1700.5,11.5,210.7,0.4575,Low Risk,0
3,25.999999999999996,20.585714285714285,4.14,24.4,91,0.5,15.6,1702.8,11.1,207.0,0.4604,Low Risk,0
3,25.999999999999996,20.985714285714288,2.93,23.3,88,0.0,11.2,1701.2,11.1,210.6,0.4323,Low Risk,0
4,0.7999999999999929,21.714285714285715,3.25,21.3,77,0.0,11.9,1700.8,11.1,210.4,0.4612,High Risk,2
4,0.4999999999999929,22.057142857142857,2.57,21.5,81,0.0,9.8,1701.8,11.0,207.8,0.4489,High Risk,2
4,0.4999999999999929,22.328571428571426,2.82,22.0,81,0.0,10.5,1700.4,11.3,209.6,0.4376,High Risk,2
4,0.4999999999999929,22.557142857142857,2.34,22.4,89,0.0,9.4,1701.2,11.1,211.4,0.4436,High Risk,2
4,1.8999999999999928,22.62857142857143,3.07,23.5,84,1.4,11.1,1700.2,11.2,208.7,0.457,High Risk,2
4,4.899999999999993,22.24285714285714,2.29,21.7,89,3.5,9.5,1704.9,11.3,209.3,0.4567,Low Risk,0
4,11.599999999999993,21.685714285714283,2.47,19.4,90,6.7,11.6,1702.1,11.1,213.3,0.4586,Low Risk,0
4,17.199999999999992,21.4,1.93,19.3,93,5.6,9.4,1701.0,11.2,210.4,0.4349,Low Risk,0
4,17.199999999999992,21.514285714285712,2.23,22.3,90,0.0,9.1,1702.3,10.7,209.7,0.4484,Low Risk,0
4,17.499999999999993,21.514285714285712,2.08,22.0,91,0.3,8.7,1701.8,10.8,209.4,0.4414,Low Risk,0
4,17.499999999999993,21.885714285714283,3.13,25.0,86,0.0,10.9,1701.7,11.3,210.4,0.4482,Low Risk,0
4,17.499999999999993,21.928571428571427,1.92,23.8,81,1.4,6.6,1702.9,11.4,210.8,0.4374,Low Risk,0
4,14.099999999999993,22.4,4.11,25.0,83,0.1,13.8,1703.1,10.4,207.4,0.4688,Low Risk,0
4,7.399999999999992,23.4,4.47,26.4,71,0.0,12.2,1701.2,10.8,207.3,0.4447,Low Risk,0
