Elevation_m,Slope_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep,Month_Sin,Month_Cos,Aspect_Sin,Aspect_Cos,Soil_Moisture_Gradient,Rain_Slope_Interaction,Total_15D_Water_Load
650.9825762,5.328169156,0.09878211,4.4,0.6,4.8,11.4,0.36,0.383,1,6.12E-17,-0.388443089,0.921472716,-0.023,23.44394429,15.8
656.4587806,4.006514719,0.084949681,0.1,5,5.1,15.8,0.38,0.382,1,6.12E-17,-0.102333079,0.99475019,-0.002,0.400651472,15.9
652.5968437,6.118524803,0.126465933,0,5.1,5.1,15.9,0.365,0.38,1,6.12E-17,-0.055212352,0.998474635,-0.015,0,15.9
658.9250454,7.246381992,0.111290112,0,4.5,5.1,15.9,0.341,0.376,1,6.12E-17,-0.26628279,0.963894951,-0.035,0,15.9
658.7907681,7.451138014,0.101761864,0,0.1,5.1,15.9,0.32,0.373,1,6.12E-17,-0.321379159,0.946950599,-0.053,0,15.9
656.9859463,5.566127303,0.11764202,0,0,5.1,11.8,0.303,0.37,1,6.12E-17,-0.337664855,0.941266405,-0.067,0,11.8
652.4272078,6.004012718,0.099736496,0,0,5.1,11.8,0.289,0.366,1,6.12E-17,-0.305339122,0.952243677,-0.077,0,11.8
658.3721014,3.893639527,0.085187517,2.4,0,4.5,10.9,0.291,0.363,1,6.12E-17,-0.264457637,0.964397303,-0.072,9.344734864,13.3
658.9877901,3.507876063,0.112138149,0.3,2.4,2.5,11.7,0.306,0.361,1,6.12E-17,-0.14868674,0.988884348,-0.055,1.052362819,12
653.6227856,5.694198739,0.113058164,0,2.7,2.7,7.9,0.307,0.358,1,6.12E-17,-0.152990254,0.988227698,-0.051,0,7.9
655.1458938,3.625699263,0.098052062,0.3,2.7,2.7,7.8,0.306,0.356,1,6.12E-17,-0.220247406,0.975444043,-0.05,1.087709779,8.1
649.05987,4.476728871,0.109047022,0,0.6,3,8.1,0.313,0.353,1,6.12E-17,-0.260340536,0.965516859,-0.04,0,8.1
649.4353321,4.962877698,0.130123378,0,0.3,3,8.1,0.294,0.351,1,6.12E-17,-0.221382291,0.975187101,-0.057,0,8.1
654.0059781,7.163480332,0.140919253,0,0.3,3,8.1,0.278,0.349,1,6.12E-17,-0.203420615,0.979091443,-0.071,0,8.1
655.0931387,7.38779377,0.128821717,0,0,3,8.1,0.262,0.346,1,6.12E-17,-0.185747735,0.982597465,-0.084,0,8.1
652.12393,3.735511672,0.108124524,0,0,0.6,7.5,0.246,0.343,1,6.12E-17,-0.173062555,0.984910835,-0.097,0,7.5
649.9912982,3.159911288,0.108012854,1.7,0,0.3,3.1,0.244,0.34,1,6.12E-17,-0.175240135,0.984525721,-0.096,5.371849189,4.8
656.8227215,3.624410803,0.090595533,0,1.7,2,4.7,0.249,0.338,1,6.12E-17,-0.3221604,0.946685099,-0.089,0,4.7
653.1876004,5.09444226,0.091925624,0,1.7,1.7,4.7,0.232,0.335,1,6.12E-17,-0.231285782,0.972885855,-0.103,0,4.7
655.4884839,6.41457128,0.139670856,0,1.7,1.7,4.7,0.219,0.332,1,6.12E-17,-0.28042589,0.95987568,-0.113,0,4.7
655.502012,5.1099537,0.14112444,0,0,1.7,4.7,0.208,0.329,1,6.12E-17,-0.192481468,0.981300609,-0.121,0,4.7
654.4683868,7.165678097,0.119365382,0.5,0,1.7,4.7,0.203,0.327,1,6.12E-17,-0.225510639,0.974240705,-0.124,3.582839048,5.2
650.7848957,5.687079287,0.097987034,0.5,0.5,2.2,5.2,0.208,0.325,1,6.12E-17,-0.325520251,0.945535069,-0.117,2.843539643,5.7
655.1608134,4.918272036,0.122644142,2,1,2.7,3.3,0.222,0.323,1,6.12E-17,-0.163339558,0.986569911,-0.101,9.836544073,5.3
652.2208401,6.351464207,0.120316484,23,3,3,5,0.337,0.323,1,6.12E-17,-0.384481644,0.923132637,0.014,146.0836768,28
657.1912521,7.268507679,0.136756852,4.5,25.5,26,28,0.438,0.332,1,6.12E-17,-0.287880863,0.95766623,0.106,32.70828455,32.5
650.9319685,4.16579043,0.112019486,0,29.5,30.5,32.2,0.406,0.339,1,6.12E-17,-0.127186335,0.991878842,0.067,0,32.2
651.9114841,3.875001122,0.095809834,7.5,27.5,30.5,32.2,0.407,0.34,1,6.12E-17,-0.133355166,0.991068312,0.067,29.06250841,39.7
653.4030597,3.566775706,0.10851723,0,12,38,39.7,0.421,0.349,1,6.12E-17,-0.069891343,0.99755461,0.072,0,39.7
656.4001313,5.178230201,0.104185786,0,7.5,37.5,39.7,0.38,0.349,1,6.12E-17,-0.195296101,0.980744326,0.031,0,39.7
656.2075058,4.841174588,0.093567484,1.1,7.5,37,39.7,0.357,0.347,0.866025404,-0.5,-0.231984336,0.972719522,0.01,5.325292047,40.8
652.3710995,3.736067857,0.088108081,0.1,1.1,36.1,40.8,0.345,0.345,0.866025404,-0.5,-0.167859365,0.985810952,0,0.373606786,40.9
654.1075203,6.10832617,0.101215761,0,1.2,13.2,39.2,0.327,0.343,0.866025404,-0.5,-0.106270833,0.994337222,-0.016,0,39.2
651.342346,3.987749822,0.10662298,0,1.2,8.7,39.2,0.299,0.34,0.866025404,-0.5,-0.190924173,0.981604788,-0.041,0,39.2
656.7036528,6.282599133,0.140573837,0,0.1,8.7,39.2,0.275,0.337,0.866025404,-0.5,-0.141215213,0.989978921,-0.062,0,39.2
650.9670988,6.69444042,0.102467596,1,0,1.2,39.2,0.259,0.333,0.866025404,-0.5,-0.287841395,0.957678094,-0.074,6.69444042,40.2
657.1934691,6.830862776,0.132642998,1.6,1,2.2,40.2,0.256,0.331,0.866025404,-0.5,-0.283350265,0.95901649,-0.075,10.92938044,41.8
658.368641,3.232326712,0.129000956,0,2.6,3.8,41.3,0.25,0.328,0.866025404,-0.5,-0.367935664,0.92985125,-0.078,0,41.3
658.9161607,4.029693595,0.111279753,0,2.6,2.7,40.8,0.232,0.325,0.866025404,-0.5,-0.30258399,0.953122725,-0.093,0,40.8
657.5696216,5.120808432,0.11660172,0,1.6,2.6,38.8,0.217,0.322,0.866025404,-0.5,-0.227980359,0.973665731,-0.105,0,38.8
651.2169899,6.727924257,0.113276233,0,0,2.6,15.8,0.207,0.319,0.866025404,-0.5,-0.168808628,0.985648846,-0.112,0,15.8
653.1651363,4.505287803,0.117546399,0,0,2.6,11.3,0.2,0.317,0.866025404,-0.5,-0.208738244,0.977971546,-0.117,0,11.3
649.8883685,5.799338192,0.115252373,0.4,0,2.6,11.3,0.196,0.314,0.866025404,-0.5,-0.149691131,0.988732808,-0.118,2.319735277,11.7
650.6455136,4.772766758,0.111900567,6.3,0.4,2,4.2,0.22,0.312,0.866025404,-0.5,-0.240650921,0.970611732,-0.092,30.06843058,10.5
649.4969708,2.648073931,0.133186434,2,6.7,6.7,10.5,0.263,0.312,0.866025404,-0.5,-0.220524614,0.97538141,-0.049,5.296147863,12.5
655.4108791,4.081740743,0.123298445,2.9,8.7,8.7,12.5,0.286,0.311,0.866025404,-0.5,-0.235956167,0.971763699,-0.025,11.83704816,15.4
654.3318713,6.283600809,0.107853502,1.2,11.2,11.6,14.3,0.289,0.31,0.866025404,-0.5,-0.190259678,0.981733801,-0.021,7.540320971,15.5
658.1701282,6.151465543,0.11877147,0.2,6.1,12.8,15.4,0.273,0.308,0.866025404,-0.5,-0.279291716,0.960206299,-0.035,1.230293109,15.6
653.6300768,6.918314664,0.101020288,4.3,4.3,13,15.6,0.259,0.307,0.866025404,-0.5,-0.186250935,0.982502208,-0.048,29.74875306,19.9
655.4230671,5.464422253,0.084941785,0,5.7,17.3,19.9,0.251,0.305,0.866025404,-0.5,-0.256577182,0.966523745,-0.054,0,19.9
653.0159747,6.332204878,0.136199,0,4.5,16.9,19.9,0.231,0.304,0.866025404,-0.5,-0.191100292,0.981570516,-0.073,0,19.9
657.2945704,4.575827078,0.129949047,0,4.3,10.6,18.9,0.214,0.302,0.866025404,-0.5,-0.27808336,0.960556945,-0.088,0,18.9
658.263757,4.248505035,0.086579177,0,0,8.6,17.3,0.203,0.301,0.866025404,-0.5,-0.337839868,0.941203604,-0.098,0,17.3
653.3173174,4.199189462,0.090705818,0.3,0,5.7,17.3,0.201,0.299,0.866025404,-0.5,-0.327244878,0.944939569,-0.098,1.259756838,17.6
649.8270132,3.295222634,0.132739251,19.5,0.3,4.8,17.6,0.253,0.298,0.866025404,-0.5,-0.343738325,0.939065474,-0.045,64.25684136,37.1
650.6353583,4.688925908,0.12841665,18.3,19.8,24.1,37.1,0.395,0.301,0.866025404,-0.5,-0.339131627,0.940738933,0.094,85.80734412,55.4
656.2054433,6.553559736,0.101499685,0.4,38.1,38.1,55.4,0.404,0.309,0.866025404,-0.5,-0.184111316,0.982905399,0.095,2.621423894,55.8
652.2526746,2.560737184,0.093139979,18.6,38.2,38.5,55.8,0.437,0.317,0.866025404,-0.5,-0.094629982,0.995512515,0.12,47.62971162,74.4
656.8538497,5.374446615,0.093717494,8.9,37.3,57.1,74,0.461,0.34,0.866025404,-0.5,-0.09352555,0.99561688,0.121,47.83257488,82.9
656.4975957,3.364440528,0.133116969,2,27.9,66,76.6,0.449,0.363,0.866025404,-0.5,-0.146476569,0.98921414,0.086,6.728881055,78.6
655.9430167,6.220901176,0.140653619,0.9,29.5,68,76.6,0.432,0.369,0.866025404,-0.5,-0.210095613,0.977680844,0.063,5.598811058,77.5
657.1421688,3.201077932,0.12067782,2.5,11.8,68.6,74.6,0.416,0.37,0.5,-0.866025404,-0.237604402,0.971362007,0.046,8.00269483,77.1
656.5655587,3.320226688,0.102588792,3,5.4,51.6,75.9,0.407,0.37,0.5,-0.866025404,-0.349553285,0.936916486,0.037,9.960680063,78.9
655.325879,2.713071948,0.143502114,0,6.4,36.3,78.7,0.392,0.368,0.5,-0.866025404,-0.325958623,0.945384036,0.024,0,78.7
649.0422721,4.713354345,0.103662076,2,5.5,35.9,74.4,0.383,0.365,0.5,-0.866025404,-0.072929358,0.997337109,0.018,9.426708691,76.4
654.1567721,5.737756574,0.126553991,0.3,5,19.3,76.4,0.385,0.363,0.5,-0.866025404,-0.285493023,0.958380788,0.022,1.721326972,76.7
654.9525289,3.943949309,0.140062778,0.4,2.3,10.7,76.7,0.376,0.361,0.5,-0.866025404,-0.194642218,0.980874308,0.015,1.577579723,77.1
658.606459,2.706884263,0.128640742,6.6,2.7,9.1,77.1,0.377,0.358,0.5,-0.866025404,-0.185025003,0.982733814,0.019,17.86543613,83.7
655.5048206,7.163232359,0.1397995,3.1,7.3,14.8,83.7,0.389,0.357,0.5,-0.866025404,-0.319833174,0.947473874,0.032,22.20602031,86.8
654.7547376,6.802593569,0.099585722,7.8,10.1,15.4,86.5,0.402,0.356,0.5,-0.866025404,-0.135981488,0.990711378,0.046,53.06022984,94.3
654.4119384,4.814063522,0.105405727,9.8,17.5,20.2,74.8,0.434,0.36,0.5,-0.866025404,-0.359590498,0.933110215,0.074,47.17782251,84.6
650.0329299,6.616386229,0.125425038,5.9,20.7,30,66.3,0.457,0.37,0.5,-0.866025404,-0.30273883,0.953073555,0.087,39.03667875,72.2
653.2761988,6.505828709,0.1141468,14.1,23.5,33.9,71.8,0.482,0.402,0.5,-0.866025404,-0.205431794,0.978671435,0.08,91.7321848,85.9
650.3435569,5.308102033,0.095795151,2.4,29.8,47.7,67.3,0.472,0.419,0.5,-0.866025404,-0.229759688,0.973247392,0.053,12.73944488,69.7
649.5269775,5.134093276,0.12995394,3,22.4,49.7,60.8,0.471,0.43,0.5,-0.866025404,-0.145045634,0.989424966,0.041,15.40227983,63.8
652.2946919,5.755124347,0.105350176,3.4,19.5,46.1,61.8,0.476,0.439,0.5,-0.866025404,-0.066752783,0.997769546,0.037,19.56742278,65.2
655.4544217,6.110651825,0.138742188,20.4,8.8,46.4,64.3,0.487,0.455,0.5,-0.866025404,-0.310022002,0.950729382,0.032,124.6572972,84.7
657.6679734,6.604027716,0.128875843,3.1,26.8,59,82.2,0.478,0.458,0.5,-0.866025404,-0.379379167,0.925241292,0.02,20.47248592,85.3
657.1036587,5.372465226,0.104909619,0,26.9,52.3,82.3,0.455,0.453,0.5,-0.866025404,-0.282330115,0.959317313,0.002,0,82.3
651.9468985,6.231238095,0.113997284,0,23.5,46.4,82.3,0.424,0.442,0.5,-0.866025404,-0.113647302,0.993521158,-0.018,0,82.3
649.4599662,3.428138164,0.141176267,1.1,3.1,32.3,80.3,0.408,0.432,0.5,-0.866025404,-0.143479123,0.989653344,-0.024,3.77095198,81.4
653.0267818,6.230612951,0.119912348,1.4,1.1,31,81.1,0.404,0.424,0.5,-0.866025404,-0.220419675,0.97540513,-0.02,8.722858132,82.5
652.1477929,2.790705503,0.130112394,0.4,2.5,29.4,82.1,0.395,0.417,0.5,-0.866025404,-0.241420453,0.970420612,-0.022,1.116282201,82.5
652.7126453,5.792296826,0.142249984,8.7,2.9,26.4,75.9,0.397,0.412,0.5,-0.866025404,-0.265573357,0.964090656,-0.015,50.39298239,84.6
654.5909894,6.06251682,0.1313793,29.5,10.5,14.7,81.5,0.486,0.433,0.5,-0.866025404,-0.321299757,0.946977543,0.053,178.8442462,111
649.3041352,7.337737245,0.087289809,0.6,38.6,41.1,103.2,0.465,0.448,0.5,-0.866025404,-0.278644032,0.960394452,0.017,4.402642347,103.8
652.7080574,4.608911765,0.100182138,12.3,38.8,41.7,94,0.483,0.45,0.5,-0.866025404,-0.32788553,0.94471746,0.033,56.6896147,106.3
654.5863331,3.070248784,0.101544193,20,42.4,54,100.4,0.487,0.473,0.5,-0.866025404,-0.36963245,0.929178052,0.014,61.40497568,120.4
653.3097087,4.173184734,0.116467319,17.7,32.9,72.9,106.3,0.492,0.486,0.5,-0.866025404,-0.091335729,0.995820157,0.006,73.86536979,124
655.6722894,4.595966724,0.106483612,15.8,50,89.2,121.6,0.494,0.493,0.5,-0.866025404,-0.311148701,0.95036124,0.001,72.61627423,137.4
650.8613179,6.349936983,0.121717136,2.1,53.5,104.6,134.4,0.491,0.488,0.5,-0.866025404,-0.359339657,0.933206843,0.003,13.33486766,136.5
650.5382811,3.431191502,0.140082895,4.3,35.6,98,133.1,0.491,0.48,1.22E-16,-1,-0.22463449,0.974443095,0.011,14.75412346,137.4
652.0787442,3.34903827,0.129164277,46.2,22.2,72.8,117,0.498,0.486,1.22E-16,-1,-0.308879985,0.951101023,0.012,154.7255681,163.2
650.0172924,3.598945692,0.085105629,29.8,52.6,118.4,160.1,0.489,0.496,1.22E-16,-1,-0.257582911,0.9662562,-0.007,107.2485816,189.9
651.3626187,3.6546776,0.141647408,27.3,80.3,135.9,189.9,0.471,0.493,1.22E-16,-1,-0.06508679,0.997879607,-0.022,99.77269847,217.2
649.8690446,7.118932444,0.095858462,2.3,103.3,143.2,217.2,0.481,0.496,1.22E-16,-1,-0.329808943,0.944047701,-0.015,16.37354462,219.5
653.0197775,3.301811216,0.105986991,0.9,59.4,127.8,218.4,0.478,0.487,1.22E-16,-1,-0.28956,0.957159865,-0.009,2.971630095,219.3
656.1145607,4.564975447,0.088811462,0.8,30.5,112.9,217.9,0.462,0.479,1.22E-16,-1,-0.220321407,0.975427331,-0.017,3.651980358,218.7
651.8653808,4.516455676,0.095263487,0.8,4,111.6,218.3,0.448,0.469,1.22E-16,-1,-0.250273558,0.968175163,-0.021,3.613164541,219.1
649.0373091,3.137876521,0.141361848,0.9,2.5,108.1,210.4,0.438,0.46,1.22E-16,-1,-0.358795399,0.933416232,-0.022,2.824088869,211.3
654.5706744,3.044850631,0.120427345,1.8,2.5,62.8,181.8,0.452,0.454,1.22E-16,-1,-0.140956924,0.99001573,-0.002,5.480731136,183.6
655.9194155,7.048957915,0.098825626,0.9,3.5,34.8,183,0.469,0.458,1.22E-16,-1,-0.235008342,0.971993354,0.011,6.344062124,183.9
652.9131618,6.681864629,0.096036306,1.7,3.6,8.4,171.6,0.452,0.455,1.22E-16,-1,-0.306085213,0.952004119,-0.003,11.35916987,173.3
651.969999,7.166138416,0.136180475,0.7,4.4,7.8,153.3,0.439,0.451,1.22E-16,-1,-0.132233419,0.991218605,-0.012,5.016296891,154
653.906378,4.08561713,0.092321626,0.5,3.3,7.6,136.3,0.43,0.445,1.22E-16,-1,-0.264746332,0.964318091,-0.015,2.042808565,136.8
650.0123966,5.132510562,0.105689168,1.3,2.9,7.3,121,0.424,0.44,1.22E-16,-1,-0.286254457,0.958153634,-0.016,6.672263731,122.3
655.4392622,3.778879082,0.108447531,11.9,2.5,7.8,120.2,0.448,0.437,1.22E-16,-1,-0.138127285,0.990414486,0.011,44.96866108,132.1
656.3329715,4.459517978,0.089270318,21.8,13.7,18.8,127.8,0.467,0.478,1.22E-16,-1,-0.354892714,0.934907034,-0.011,97.21749192,149.6
656.0463068,6.470781137,0.109550095,9.3,35,38.8,103.4,0.457,0.477,1.22E-16,-1,-0.084122632,0.996455409,-0.02,60.17826458,112.7
652.2866694,4.881364941,0.131879235,16.2,43,47.2,82.9,0.489,0.494,1.22E-16,-1,-0.375594901,0.926783939,-0.005,79.07811205,99.1
657.4271066,3.047975843,0.131663232,13.5,47.3,61.7,71.8,0.505,0.5,1.22E-16,-1,-0.345323473,0.938483723,0.005,41.14767388,85.3
658.4684877,2.515949802,0.09626766,6.8,39,74.5,83,0.495,0.503,1.22E-16,-1,-0.314954,0.949106937,-0.008,17.10845865,89.8
651.9707422,3.680713158,0.130296389,8.3,36.5,80.8,88.9,0.452,0.481,1.22E-16,-1,-0.164894455,0.986311218,-0.029,30.54991921,97.2
651.6271919,3.416040396,0.101288103,5.9,28.6,87.8,96.4,0.483,0.475,1.22E-16,-1,-0.160894914,0.986971543,0.008,20.15463833,102.3
656.0410576,6.470429422,0.128214585,1.6,21,81.8,101.5,0.48,0.477,1.22E-16,-1,-0.054008083,0.998540498,0.003,10.35268707,103.1
656.0828196,5.833143244,0.127106613,7.8,15.8,61.6,102.2,0.479,0.473,1.22E-16,-1,-0.208947109,0.977926943,0.006,45.49851731,110
654.1041742,6.691536846,0.135190063,6.3,15.3,60.1,108.2,0.492,0.479,1.22E-16,-1,-0.112017998,0.993706178,0.013,42.15668213,114.5
658.2332,4.593816083,0.144074835,1.7,15.7,50.2,113.6,0.484,0.483,1.22E-16,-1,-0.241327605,0.970443706,0.001,7.809487341,115.3
650.4631502,5.418173407,0.090582266,3.5,15.8,38.4,113.6,0.484,0.48,1.22E-16,-1,-0.176274282,0.984341088,0.004,18.96360693,117.1
653.7736709,4.586804368,0.100129001,1.8,11.5,35.1,116.4,0.484,0.482,1.22E-16,-1,-0.371079346,0.928601163,0.002,8.256247863,118.2
649.3520687,3.606004624,0.122016584,3.8,7,28.6,117.7,0.474,0.478,1.22E-16,-1,-0.114241058,0.993453059,-0.004,13.70281757,121.5
649.5265594,5.654703287,0.11747676,3.9,9.1,26.5,120.2,0.478,0.475,1.22E-16,-1,-0.173182119,0.984889818,0.003,22.05334282,124.1
649.5368453,4.442969391,0.134827717,7.4,9.5,28.8,112.2,0.485,0.475,-0.5,-0.866025404,-0.180913692,0.983498976,0.01,32.87797349,119.6
653.9178817,3.746650101,0.090888322,8.1,15.1,28.4,97.8,0.494,0.481,-0.5,-0.866025404,-0.318841729,0.947807972,0.013,30.34786582,105.9
654.8896455,7.192356868,0.114088342,178,19.4,30.2,96.6,0.483,0.493,-0.5,-0.866025404,-0.257224409,0.966351698,-0.01,1280.239523,274.6
649.034875,3.039068834,0.105757752,13.6,193.5,206.5,258.4,0.493,0.47,-0.5,-0.866025404,-0.315926814,0.948783562,0.023,41.33133614,272
655.325464,6.383984531,0.089187158,1.6,199.7,216.6,258.5,0.472,0.474,-0.5,-0.866025404,-0.154921159,0.987926837,-0.002,10.21437525,260.1
653.8970075,5.24767671,0.129543563,6.9,193.2,216.4,253.3,0.492,0.474,-0.5,-0.866025404,-0.053914802,0.998545539,0.018,36.2089693,260.2
651.2380189,6.3151817,0.112992208,7.6,22.1,219.5,251.9,0.484,0.486,-0.5,-0.866025404,-0.327847726,0.94473058,-0.002,47.99538092,259.5
649.1510012,2.949357583,0.088888437,3.8,16.1,223.2,253.6,0.476,0.49,-0.5,-0.866025404,-0.350553774,0.936542605,-0.014,11.20755881,257.4
650.561032,4.452065359,0.085278476,3.4,18.3,219.6,255.8,0.479,0.482,-0.5,-0.866025404,-0.279855091,0.960042253,-0.003,15.13702222,259.2
655.0033224,6.480186426,0.086219417,12.3,14.8,214.9,251.4,0.493,0.483,-0.5,-0.866025404,-0.223255883,0.974759873,0.01,79.70629304,263.7
655.588402,6.575391152,0.108427668,144.4,19.5,49.2,257.4,0.484,0.494,-0.5,-0.866025404,-0.155635516,0.987814551,-0.01,949.4864824,401.8
655.470612,6.44453998,0.139172847,28.2,160.1,180,400.1,0.494,0.471,-0.5,-0.866025404,-0.226266846,0.974065354,0.023,181.7360274,428.3
650.5316232,6.221744253,0.099979776,12.5,184.9,206.6,424.8,0.511,0.506,-0.5,-0.866025404,-0.057407618,0.998350823,0.005,77.77180316,437.3
658.1121431,4.382988417,0.092789462,18.1,185.1,212.2,435.5,0.487,0.475,-0.5,-0.866025404,-0.142422857,0.989805905,0.012,79.33209035,453.6
653.1095207,6.080972983,0.119646657,2.9,58.8,222.7,449.8,0.481,0.472,-0.5,-0.866025404,-0.329938666,0.944002371,0.009,17.63482165,452.7
656.6800742,3.047173311,0.11319237,2.4,33.5,221.8,448.8,0.472,0.467,-0.5,-0.866025404,-0.294464763,0.955662338,0.005,7.313215946,451.2
650.6648094,3.313034262,0.127301763,4.3,23.4,220.8,443.8,0.471,0.464,-0.5,-0.866025404,-0.120832651,0.992672892,0.007,14.24604733,448.1
653.7056871,5.199602026,0.107075567,6,9.6,212.8,440,0.489,0.468,-0.5,-0.866025404,-0.094736332,0.9955024,0.021,31.19761216,446
654.2152118,5.248031985,0.099087959,3.1,12.7,74.4,268,0.491,0.478,-0.5,-0.866025404,-0.214337469,0.976759668,0.013,16.26889915,271.1
656.7035525,4.858911669,0.129759134,3.7,13.4,49.3,257.5,0.49,0.481,-0.5,-0.866025404,-0.241729927,0.970343569,0.009,17.97797317,261.2
655.2151893,6.174997599,0.114419876,11.2,12.8,40.5,259.6,0.499,0.489,-0.5,-0.866025404,-0.34113235,0.940015276,0.01,69.15997311,270.8
652.9930249,5.319078025,0.134601393,21.7,18,33.6,263.9,0.476,0.495,-0.5,-0.866025404,-0.310248805,0.950655395,-0.019,115.4239931,285.6
651.8251465,2.828502806,0.086948018,3.8,36.6,52.4,278,0.477,0.48,-0.5,-0.866025404,-0.155125977,0.987894697,-0.003,10.74831066,281.8
658.7295675,6.935992256,0.091106601,2.1,36.7,53.8,278,0.496,0.489,-0.5,-0.866025404,-0.374921964,0.927056374,0.007,14.56558374,280.1
651.8452999,5.64015699,0.107909451,3.7,27.6,51.6,276.7,0.489,0.487,-0.5,-0.866025404,-0.188955704,0.981985612,0.002,20.86858086,280.4
650.2947392,6.977208979,0.104516784,12.3,9.6,49.3,268.1,0.49,0.495,-0.5,-0.866025404,-0.31678047,0.948498884,-0.005,85.81967044,280.4
652.0041669,4.647549976,0.087669612,8.3,18.1,58.5,136,0.494,0.497,-0.5,-0.866025404,-0.318299735,0.947990126,-0.003,38.5746648,144.3
652.269364,2.509181774,0.101063709,3.2,24.3,63.1,116.1,0.506,0.502,-0.5,-0.866025404,-0.251730347,0.967797413,0.004,8.029381676,119.3
650.2785951,6.313433155,0.113638082,18.4,23.8,55.1,106.8,0.502,0.504,-0.5,-0.866025404,-0.241125959,0.970493829,-0.002,116.1671701,125.2
656.081451,5.330068767,0.127276894,20.2,29.9,51.8,107.1,0.466,0.486,-0.5,-0.866025404,-0.17397129,0.984750725,-0.02,107.6673891,127.3
655.1916501,2.598277872,0.09944837,8.2,41.8,68.2,124.4,0.486,0.478,-0.5,-0.866025404,-0.342135816,0.939650511,0.008,21.30587855,132.6
652.1661548,5.363063823,0.133201591,8.2,46.8,74.3,130.2,0.493,0.484,-0.866025404,-0.5,-0.277724045,0.960660895,0.009,43.97712335,138.4
658.9300009,7.1554175,0.135901858,7.7,36.6,78.8,134.1,0.492,0.484,-0.866025404,-0.5,-0.338246818,0.941057432,0.008,55.09671475,141.8
655.5501107,3.543682386,0.100308103,11.6,24.1,74.2,135.8,0.501,0.492,-0.866025404,-0.5,-0.214621728,0.976697248,0.009,41.10671568,147.4
656.0318539,3.908753366,0.109002558,6.7,27.5,77.5,144.3,0.497,0.497,-0.866025404,-0.5,-0.328097571,0.94464384,0,26.18864755,151
654.5718265,5.747572928,0.142731881,4.6,26,81,147.3,0.495,0.496,-0.866025404,-0.5,-0.094113504,0.995561474,-0.001,26.43883547,151.9
654.5157474,6.604571194,0.121265562,30.6,22.9,67.2,140.7,0.492,0.497,-0.866025404,-0.5,-0.372559697,0.928008229,-0.005,202.0998785,171.3
649.2002227,5.708671122,0.110272541,21.2,41.9,77.6,149.6,0.509,0.504,-0.866025404,-0.5,-0.202068935,0.979371301,0.005,121.0238278,170.8
656.7090628,5.858517128,0.124755199,1.6,56.4,90.6,167,0.497,0.504,-0.866025404,-0.5,-0.153971753,0.98807525,-0.007,9.373627405,168.6
658.1074076,4.133486158,0.108492225,0,53.4,84,166.5,0.477,0.489,-0.866025404,-0.5,-0.088186222,0.996104006,-0.012,0,166.5
650.2226398,2.550151648,0.144296728,25.5,22.8,76.3,162.8,0.473,0.48,-0.866025404,-0.5,-0.310402115,0.950605348,-0.007,65.02886703,188.3
656.9563048,6.699309908,0.086661767,104.2,27.1,90.2,176,0.491,0.487,-0.866025404,-0.5,-0.164029405,0.98645545,0.004,698.0680924,280.2
654.3430701,7.47622281,0.093054976,40.3,129.7,187.7,271.9,0.495,0.49,-0.866025404,-0.5,-0.153099046,0.988210849,0.005,301.2917793,312.2
651.8530916,6.832067616,0.13118657,21.9,170,223.4,309,0.472,0.49,-0.866025404,-0.5,-0.199300595,0.979938403,-0.018,149.6222808,330.9
658.2088407,4.487515098,0.133611147,7.9,166.4,214.7,312.5,0.508,0.507,-0.866025404,-0.5,-0.104107755,0.994566024,0.001,35.45136928,320.4
649.173709,4.259109967,0.116886214,1.2,70.1,201.4,300.2,0.485,0.496,-0.866025404,-0.5,-0.239484949,0.970900077,-0.011,5.11093196,301.4
651.7405856,7.299340069,0.102479234,6.4,31,201,293.2,0.486,0.487,-0.866025404,-0.5,-0.151379145,0.988475773,-0.001,46.71577644,299.6
657.8624983,7.441964648,0.127361709,4,15.5,207.4,291.4,0.492,0.488,-0.866025404,-0.5,-0.330813988,0.943695981,0.004,29.76785859,295.4
653.8101449,5.561171128,0.095621673,1.3,11.6,185.9,287.7,0.476,0.482,-0.866025404,-0.5,-0.06281859,0.998024962,-0.006,7.229522467,289
654.989218,5.072337653,0.099118733,0.3,11.7,83,277.4,0.46,0.474,-0.866025404,-0.5,-0.185608858,0.982623708,-0.014,1.521701296,277.7
656.4976799,5.081711285,0.132224316,0.7,5.6,43,271,0.444,0.465,-0.866025404,-0.5,-0.144429507,0.989515092,-0.021,3.557197899,271.7
650.4797362,3.509033297,0.126520973,0.2,2.3,21.8,267.1,0.429,0.456,-0.866025404,-0.5,-0.292077063,0.956394787,-0.027,0.701806659,267.3
651.151751,6.140999202,0.117359353,0.3,1.2,14.1,236.7,0.416,0.448,-0.866025404,-0.5,-0.250409255,0.968140075,-0.032,1.84229976,237
658.9862885,3.355338753,0.095108748,6.1,1.2,13.2,215.8,0.423,0.441,-0.866025404,-0.5,-0.333172688,0.942865823,-0.018,20.46756639,221.9
651.3745271,3.548094837,0.13534316,2.3,6.6,12.9,220.3,0.44,0.438,-0.866025404,-0.5,-0.069475929,0.997583628,0.002,8.160618125,222.6
