Elevation_m,Slope_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep,Month_Sin,Month_Cos,Aspect_Sin,Aspect_Cos,Soil_Moisture_Gradient,Rain_Slope_Interaction,Total_15D_Water_Load,Rain_norm,Slope_norm,Moisture_norm,Risk_Score,Landslide_Level
656.7599029,5.947858626,0.086578981,0.0,15.0,28.9,28.9,0.425,0.358,0.0,1.0,-0.386101107,0.922456468,0.067,0.0,28.9,0.05235507246376812,0.09997328476539925,0.8317025440313112,30.044477762452036,1
657.3918848,3.156717822,0.135391774,0.0,4.9,26.9,28.9,0.405,0.36,0.0,1.0,-0.062245743,0.998060854,0.045,0.0,28.9,0.05235507246376812,0.05305900317860327,0.7925636007827789,27.46288101739219,0
658.6717074,7.379623332,0.131935276,0.4,1.8,17.7,28.9,0.391,0.361,0.0,1.0,-0.342636247,0.939468149,0.03,2.951849333,29.3,0.05235507246376812,0.12403878962529673,0.7651663405088063,28.770356802573815,0
658.2742951,2.748495135,0.121469204,0.0,0.4,17.5,29.3,0.379,0.36,0.0,1.0,-0.066933596,0.997757432,0.019,0.0,29.3,0.05307971014492754,0.046197481158434896,0.7416829745596869,25.759602077340755,0
655.2210863,3.663809164,0.114504189,0.0,0.4,15.4,29.3,0.369,0.359,0.0,1.0,-0.222846606,0.974853523,0.01,0.0,29.3,0.05307971014492754,0.06158233742771063,0.7221135029354208,25.634063616691044,0
656.3461698,5.150646273,0.090629123,0.0,0.4,5.3,29.3,0.363,0.358,0.0,1.0,-0.368902147,0.929468238,0.005,0.0,29.3,0.05307971014492754,0.08657351476471885,0.7103718199608611,26.0315484475645,0
654.9377655,5.419812314,0.125175266,11.8,0.0,2.2,29.3,0.424,0.36,0.0,1.0,-0.094160798,0.995557002,0.064,63.9537853,41.1,0.05307971014492754,0.09109773347234555,0.8297455968688845,29.748488316034006,0
654.0649527,5.06457195,0.084800394,0.0,11.8,12.2,41.1,0.446,0.373,0.0,1.0,-0.25407433,0.967184695,0.073,0.0,41.1,0.07445652173913044,0.08512675327535658,0.87279843444227,31.716016501094014,1
657.8082902,6.200488511,0.105876051,0.4,11.8,12.2,41.1,0.43,0.378,0.0,1.0,-0.34302905,0.939324795,0.052,2.480195404,41.5,0.07445652173913044,0.10421955910066201,0.8414872798434442,31.3494660378884,1
656.3802511,2.507774574,0.116431373,0.0,12.2,12.6,39.5,0.417,0.379,0.0,1.0,-0.30217839,0.953251394,0.038,0.0,39.5,0.07155797101449275,0.04215138209875968,0.8160469667318981,28.608269305499444,0
657.5981617,5.319081704,0.128169855,0.0,0.4,12.2,30.3,0.405,0.379,0.0,1.0,-0.294550579,0.955635891,0.026,0.0,30.3,0.05489130434782609,0.08940462497879435,0.7925636007827789,28.654698946760238,0
649.9591096,5.574775694,0.106732411,0.0,0.4,12.2,29.7,0.393,0.378,0.5,0.866025404,-0.187894715,0.982189175,0.015,0.0,29.7,0.05380434782608696,0.09370240165481167,0.7690802348336595,28.035653007697615,0
654.7648517,3.545373893,0.121085161,0.0,0.0,12.2,27.6,0.381,0.377,0.5,0.866025404,-0.062135656,0.998067713,0.004,0.0,27.6,0.05,0.05959164400029926,0.7455968688845401,26.155655386545178,0
652.2951683,5.795683628,0.088629561,0.0,0.0,12.2,17.5,0.369,0.375,0.5,0.866025404,-0.330177515,0.943918857,-0.006,0.0,17.5,0.03170289855072464,0.09741548449376447,0.7221135029354208,25.85398556490454,0
654.1339398,5.769906957,0.127522962,0.0,0.0,0.4,14.4,0.357,0.373,0.5,0.866025404,-0.32133677,0.946964984,-0.016,0.0,14.4,0.026086956521739132,0.09698222293994706,0.6986301369863013,24.911849058657015,0
655.1296544,5.150776537,0.096724965,2.8,0.0,0.4,12.6,0.348,0.371,0.5,0.866025404,-0.063037436,0.998011163,-0.023,14.4221743,15.4,0.02282608695652174,0.08657570427875834,0.6810176125244618,23.940842982357474,0
657.4575847,3.79644584,0.085108148,6.5,2.8,2.8,15.4,0.404,0.37,0.5,0.866025404,-0.319017103,0.947748958,0.034,24.67689796,21.9,0.02789855072463768,0.06381173207440242,0.7906066536203523,26.748493599828148,0
649.3187772,4.582816997,0.123615771,4.4,9.3,9.3,21.9,0.457,0.378,0.5,0.866025404,-0.315626701,0.948883441,0.079,20.16439479,26.3,0.03967391304347826,0.07702928019607452,0.8943248532289628,30.72758052449025,1
650.6398337,3.862232925,0.088523278,4.9,13.7,13.7,25.9,0.471,0.397,0.5,0.866025404,-0.055268387,0.998471535,0.074,18.92494133,30.8,0.04692028985507246,0.06491749994753925,0.9217221135029353,31.475999997717132,1
658.2144574,6.348623874,0.111877293,18.3,15.8,18.6,30.8,0.501,0.453,0.5,0.866025404,-0.171997283,0.985097424,0.048,116.1798169,49.1,0.05579710144927536,0.10670946004825471,0.9804305283757339,34.84608371069067,1
658.6727071,5.593000706,0.136285521,0.0,27.6,36.9,49.1,0.473,0.467,0.5,0.866025404,-0.289910108,0.95705388,0.006,0.0,49.1,0.08894927536231885,0.09400873279499111,0.9256360078277885,34.14731323317614,1
649.5542268,3.256067791,0.106696659,24.1,23.2,36.9,49.1,0.485,0.472,0.5,0.866025404,-0.311636426,0.95020142,0.013,78.47123376,73.2,0.08894927536231885,0.054728905468959185,0.949119373776908,33.67341939186877,1
652.3178754,5.338051239,0.124117355,3.2,42.4,61.0,61.4,0.482,0.479,0.5,0.866025404,-0.232394327,0.972621652,0.003,17.08176396,64.6,0.111231884057971,0.08972347027147368,0.9432485322896281,35.438435439151895,1
649.0972997,7.016294208,0.138230225,0.0,27.3,61.4,64.6,0.472,0.473,0.5,0.866025404,-0.285528542,0.958370206,-0.001,0.0,64.6,0.11702898550724637,0.1179318512696279,0.923679060665362,35.92948677833955,1
656.5744801,6.663991742,0.128778524,0.0,27.3,54.9,64.2,0.453,0.464,0.5,0.866025404,-0.387791763,0.921747009,-0.011,0.0,64.2,0.11630434782608697,0.1120102520905538,0.8864970645792564,34.607393413137785,1
655.8194018,6.956023691,0.116179897,0.0,3.2,50.5,64.2,0.439,0.455,0.5,0.866025404,-0.368185345,0.929752414,-0.016,0.0,64.2,0.11630434782608697,0.11691880742681367,0.8590998043052838,33.9327322650064,1
654.6480512,7.085039541,0.108002033,0.0,0.0,45.6,64.2,0.428,0.447,0.5,0.866025404,-0.211508816,0.97737609,-0.019,0.0,64.2,0.11630434782608697,0.11908734220921723,0.837573385518591,33.35199574487772,1
655.9166117,3.441042853,0.138871923,1.6,0.0,27.3,64.2,0.434,0.441,0.5,0.866025404,-0.304790468,0.95241943,-0.007,5.505668564,65.8,0.11630434782608697,0.05783801846417841,0.8493150684931506,31.866766521763346,1
654.3779121,6.098160428,0.099918963,0.0,1.6,28.9,65.8,0.44,0.439,0.5,0.866025404,-0.072535758,0.997365813,0.001,0.0,65.8,0.11920289855072463,0.10249959983052444,0.8610567514677103,33.67480648097603,1
651.3884118,5.721817149,0.118743263,0.0,1.6,4.8,65.8,0.424,0.434,0.5,0.866025404,-0.158069857,0.987427932,-0.01,0.0,65.8,0.11920289855072463,0.0961739158883165,0.8297455968688845,32.54570132474501,1
656.5433373,2.666949224,0.13522262,0.0,1.6,1.6,65.8,0.411,0.429,0.5,0.866025404,-0.060072456,0.998194019,-0.018,0.0,65.8,0.11920289855072463,0.044826834494739815,0.8043052837573385,30.242079489591333,1
656.8327777,6.391027261,0.098398069,0.0,0.0,1.6,63.0,0.401,0.425,0.5,0.866025404,-0.12010497,0.992761198,-0.024,0.0,63.0,0.11413043478260869,0.10742218813244915,0.7847358121330724,31.329957399269993,1
657.5420189,3.535964933,0.1118621,3.5,0.0,1.6,56.5,0.402,0.42,0.5,0.866025404,-0.287842067,0.957677892,-0.018,12.37587727,60.0,0.10235507246376811,0.05943349554779328,0.7866927592954991,29.47799054384949,0
658.5407668,7.085044566,0.132549437,15.2,3.5,5.1,55.6,0.494,0.439,0.5,0.866025404,-0.141053125,0.990002028,0.055,107.6926774,70.8,0.10072463768115943,0.119087426670834,0.9667318982387475,36.60356525453382,1
656.4754161,6.676390796,0.113809952,1.4,18.7,20.3,65.9,0.488,0.473,0.5,0.866025404,-0.236951961,0.971521368,0.015,9.346947115,67.3,0.1193840579710145,0.11221865888605916,0.9549902152641878,36.79162854334799,1
649.5454979,6.344467277,0.115490114,6.5,20.1,20.1,49.0,0.504,0.487,0.5,0.866025404,-0.220313726,0.975429066,0.017,41.2390373,55.5,0.08876811594202899,0.10663959479393956,0.9863013698630136,36.33895357738975,1
649.2083857,5.983922715,0.112968819,0.1,23.1,26.6,55.5,0.48,0.484,0.5,0.866025404,-0.214809658,0.976655933,-0.004,0.598392272,55.6,0.10054347826086957,0.10057946014146504,0.9393346379647749,35.21916207362198,1
656.3987067,4.850408187,0.112386583,0.0,8.0,26.7,31.5,0.461,0.472,0.5,0.866025404,-0.161835935,0.986817678,-0.011,0.0,31.5,0.057065217391304345,0.08152702836406907,0.9021526418786693,31.792998802934324,1
649.5605096,6.489220889,0.141839051,0.0,6.6,26.7,28.3,0.447,0.462,0.5,0.866025404,-0.271878974,0.962331452,-0.015,0.0,28.3,0.051268115942028986,0.10907265431725045,0.8747553816046967,31.565565715339574,1
652.159446,6.596157764,0.132306198,15.6,0.1,26.7,28.3,0.491,0.471,0.866025404,0.5,-0.127348915,0.991857981,0.02,102.9000611,43.9,0.051268115942028986,0.11087007946275809,0.9608610567514677,34.202658724107934,1
650.3615989,2.992403097,0.124019642,50.9,15.6,38.8,43.9,0.483,0.501,0.866025404,0.5,-0.334236995,0.942489062,-0.018,152.3133176,94.8,0.07952898550724638,0.05029715495279555,0.9452054794520548,33.04623845243537,1
658.688999,4.155289757,0.120549379,0.3,66.5,74.5,94.8,0.441,0.481,0.866025404,0.5,-0.273153462,0.961970471,-0.04,1.246586927,95.1,0.17173913043478262,0.06984328180622558,0.863013698630137,34.85527463048218,1
652.1639416,4.083260534,0.086847811,0.0,66.8,73.4,95.1,0.441,0.468,0.866025404,0.5,-0.164726095,0.98633935,-0.027,0.0,95.1,0.17228260869565215,0.06863259431763404,0.863013698630137,34.84069313625922,1
649.5514691,3.123082253,0.131330559,0.0,51.2,66.9,93.5,0.433,0.46,0.866025404,0.5,-0.105982594,0.994367985,-0.027,0.0,93.5,0.1693840579710145,0.05249364705141088,0.8473581213307241,33.77091537030463,1
658.4960754,7.378952281,0.114878679,0.0,0.3,66.8,93.5,0.423,0.452,0.866025404,0.5,-0.102373621,0.994746019,-0.029,0.0,93.5,0.1693840579710145,0.12402751041088805,0.8277886497064579,35.32984712236096,1
655.0874438,5.417972294,0.144617958,0.0,0.0,66.8,93.5,0.412,0.445,0.866025404,0.5,-0.280236918,0.959930867,-0.033,0.0,93.5,0.1693840579710145,0.09106680589739784,0.8062622309197651,33.69523342335546,1
649.3610907,5.448989755,0.115933289,8.8,0.0,66.8,93.5,0.422,0.44,0.866025404,0.5,-0.251617041,0.967826877,-0.018,47.95110985,102.3,0.1693840579710145,0.09158815612715912,0.8258317025440313,34.297958078976286,1
657.3336104,4.412280677,0.125528742,0.3,8.8,60.0,102.3,0.439,0.438,0.866025404,0.5,-0.304988033,0.952356183,0.001,1.323684203,102.6,0.18532608695652172,0.07416285764734812,0.8590998043052838,35.41092333683982,1
650.525287,6.343423624,0.13464994,3.4,9.1,9.4,99.1,0.457,0.438,0.866025404,0.5,-0.183777184,0.982967928,0.019,21.56764032,102.5,0.17952898550724636,0.10662205278006096,0.8943248532289628,37.209566600560564,1
657.0243627,4.878249464,0.095942582,0.0,12.5,12.5,87.3,0.448,0.44,0.866025404,0.5,-0.267513453,0.963554125,0.008,0.0,87.3,0.15815217391304348,0.08199499239764348,0.8767123287671232,35.08730659146474,1
655.0275175,6.211236765,0.117909611,0.0,3.7,12.5,85.9,0.425,0.437,0.866025404,0.5,-0.07759759,0.996984761,-0.012,0.0,85.9,0.15561594202898552,0.10440021878432962,0.8317025440313112,34.30772056562864,1
650.7711521,6.890080241,0.14350474,0.0,3.4,12.5,79.4,0.41,0.433,0.866025404,0.5,-0.275485814,0.961305137,-0.023,0.0,79.4,0.14384057971014494,0.11581041132667023,0.8023483365949119,33.29838562605326,1
656.5259805,5.78462547,0.099912628,0.0,0.0,12.5,79.3,0.395,0.428,0.866025404,0.5,-0.164293682,0.986411469,-0.033,0.0,79.3,0.14365942028985507,0.09722961585628842,0.7729941291585127,31.853089162038238,1
653.5450498,5.615628426,0.142982036,0.0,0.0,12.5,79.3,0.38,0.422,0.866025404,0.5,-0.167973301,0.985791545,-0.042,0.0,79.3,0.14365942028985507,0.09438906589256392,0.7436399217221135,30.88724644003452,1
655.3810094,6.434585977,0.135852787,0.0,0.0,3.7,79.3,0.37,0.417,0.866025404,0.5,-0.226991152,0.973896821,-0.047,0.0,79.3,0.14365942028985507,0.10815433531221691,0.7240704500978473,30.713120373896132,1
657.6951417,5.01505381,0.132812124,0.0,0.0,3.4,63.7,0.361,0.412,0.866025404,0.5,-0.383922593,0.923365281,-0.051,0.0,63.7,0.11539855072463769,0.08429443841675642,0.7064579256360078,28.338512950568433,0
651.6029812,6.558207921,0.093672381,0.0,0.0,0.0,12.8,0.348,0.407,0.866025404,0.5,-0.294710511,0.955586582,-0.059,0.0,12.8,0.02318840579710145,0.11023220780177803,0.6810176125244618,24.66503084167125,0
652.6597134,2.962494162,0.092885447,0.0,0.0,0.0,12.5,0.338,0.402,0.866025404,0.5,-0.15412702,0.988051042,-0.064,0.0,12.5,0.022644927536231884,0.049794437140587615,0.6614481409001958,22.243074442672775,0
658.9727179,3.709634566,0.134898473,0.0,0.0,0.0,12.5,0.34,0.398,0.866025404,0.5,-0.255247805,0.966875668,-0.058,0.0,12.5,0.022644927536231884,0.0623525837048512,0.665362035225049,22.73723566934628,0
654.0811447,7.122976306,0.122681179,4.1,0.0,0.0,12.5,0.368,0.395,0.866025404,0.5,-0.368295336,0.92970885,-0.027,29.20420285,16.6,0.022644927536231884,0.11972499405148598,0.7201565557729941,26.102243596183676,0
654.5850267,3.355970836,0.117322029,0.0,4.1,4.1,16.6,0.403,0.394,0.866025404,0.5,-0.087895581,0.996129694,0.009,0.0,16.6,0.030072463768115943,0.0564081040166611,0.7886497064579256,26.55463286496224,0
651.8543854,4.765324931,0.14142178,0.9,4.1,4.1,16.6,0.401,0.393,0.866025404,0.5,-0.195763204,0.980651196,0.008,4.288792438,17.5,0.030072463768115943,0.08009692500827095,0.7847358121330724,27.14788066496494,0
653.1602725,4.903609842,0.09371329,1.6,5.0,5.0,8.7,0.424,0.394,0.866025404,0.5,-0.364028733,0.931387718,0.03,7.845775747,10.3,0.01576086956521739,0.08242125678134442,0.8297455968688845,27.99544039211556,0
654.0155175,4.587590457,0.141526969,4.1,2.5,6.6,10.0,0.441,0.396,0.866025404,0.5,-0.375813268,0.926695413,0.045,18.80912087,14.1,0.018115942028985508,0.0771095138576162,0.863013698630137,28.928334055792014,0
651.5844473,6.834545135,0.117850255,0.1,6.6,10.7,10.7,0.435,0.401,0.866025404,0.5,-0.359814074,0.933024026,0.034,0.683454514,10.8,0.01938405797101449,0.11487696160707789,0.8512720156555773,29.759831636720236,0
651.3814551,6.248680291,0.09347193,0.0,5.8,10.8,10.8,0.41,0.401,0.866025404,0.5,-0.052712135,0.998609749,0.009,0.0,10.8,0.01956521739130435,0.10502958012641923,0.8023483365949119,28.003946197292105,0
655.0046682,6.551031307,0.111001856,0.0,4.2,10.8,10.8,0.386,0.398,0.866025404,0.5,-0.298320383,0.954465793,-0.012,0.0,10.8,0.01956521739130435,0.11011158125024281,0.7553816046966731,26.74740427405965,0
650.8365144,7.456478183,0.130423005,0.0,0.1,6.7,10.8,0.363,0.394,0.866025404,0.5,-0.155469059,0.987840762,-0.031,0.0,10.8,0.01956521739130435,0.12533058762988253,0.7103718199608611,25.853680923374483,0
654.5345773,7.374101949,0.090323535,0.0,0.0,6.7,10.8,0.342,0.39,0.866025404,0.5,-0.336343727,0.941739294,-0.048,0.0,10.8,0.01956521739130435,0.12394598466309656,0.6692759295499022,24.57926612204214,0
656.0621402,6.960526695,0.14005551,0.6,0.0,5.8,10.8,0.326,0.386,0.866025404,0.5,-0.305573013,0.952168648,-0.06,4.176316017,11.4,0.01956521739130435,0.11699449518765315,0.6379647749510763,23.431386799814057,0
650.9825762,5.328169156,0.09878211,4.4,0.6,4.8,11.4,0.36,0.383,1.0,6.12e-17,-0.388443089,0.921472716,-0.023,23.44394429,15.8,0.02065217391304348,0.0895573694341882,0.7045009784735812,24.64783739375482,0
656.4587806,4.006514719,0.084949681,0.1,5.0,5.1,15.8,0.38,0.382,1.0,6.12e-17,-0.102333079,0.99475019,-0.002,0.400651472,15.9,0.0286231884057971,0.06734262902087858,0.7436399217221135,25.474404058521642,0
652.5968437,6.118524803,0.126465933,0.0,5.1,5.1,15.9,0.365,0.38,1.0,6.12e-17,-0.055212352,0.998474635,-0.015,0.0,15.9,0.028804347826086957,0.1028418899871944,0.7142857142857143,25.66600204123074,0
658.9250454,7.246381992,0.111290112,0.0,4.5,5.1,15.9,0.341,0.376,1.0,6.12e-17,-0.26628279,0.963894951,-0.035,0.0,15.9,0.028804347826086957,0.12179923161560986,0.6673189823874756,24.82572033313604,0
658.7907681,7.451138014,0.101761864,0.0,0.1,5.1,15.9,0.32,0.373,1.0,6.12e-17,-0.321379159,0.946950599,-0.053,0.0,15.9,0.028804347826086957,0.12524082856368707,0.6262230919765166,23.69609152924959,0
656.9859463,5.566127303,0.11764202,0.0,0.0,5.1,11.8,0.303,0.37,1.0,6.12e-17,-0.337664855,0.941266405,-0.067,0.0,11.8,0.0213768115942029,0.09355703706049766,0.5929549902152642,21.45043328204097,0
652.4272078,6.004012718,0.099736496,0.0,0.0,5.1,11.8,0.289,0.366,1.0,6.12e-17,-0.305339122,0.952243677,-0.077,0.0,11.8,0.0213768115942029,0.1009171385762007,0.5655577299412915,20.84931851929288,0
658.3721014,3.893639527,0.085187517,2.4,0.0,4.5,10.9,0.291,0.363,1.0,6.12e-17,-0.264457637,0.964397303,-0.072,9.344734864,13.3,0.019746376811594205,0.06544539096894557,0.5694716242661447,19.837365529516475,0
658.9877901,3.507876063,0.112138149,0.3,2.4,2.5,11.7,0.306,0.361,1.0,6.12e-17,-0.14868674,0.988884348,-0.055,1.052362819,12.0,0.021195652173913043,0.05896136990126681,0.598825831702544,20.581442135070844,0
653.6227856,5.694198739,0.113058164,0.0,2.7,2.7,7.9,0.307,0.358,1.0,6.12e-17,-0.152990254,0.988227698,-0.051,0.0,7.9,0.01431159420289855,0.09570969786611473,0.6007827788649707,21.467238070048502,0
655.1458938,3.625699263,0.098052062,0.3,2.7,2.7,7.8,0.306,0.356,1.0,6.12e-17,-0.220247406,0.975444043,-0.05,1.087709779,8.1,0.014130434782608696,0.060941775466738735,0.598825831702544,20.35824560638283,0
649.05987,4.476728871,0.109047022,0.0,0.6,3.0,8.1,0.313,0.353,1.0,6.12e-17,-0.260340536,0.965516859,-0.04,0.0,8.1,0.01467391304347826,0.07524612106306093,0.6125244618395304,21.22007400881687,0
649.4353321,4.962877698,0.130123378,0.0,0.3,3.0,8.1,0.294,0.351,1.0,6.12e-17,-0.221382291,0.975187101,-0.057,0.0,8.1,0.01467391304347826,0.0834174476153736,0.5753424657534246,20.349753922803078,0
654.0059781,7.163480332,0.140919253,0.0,0.3,3.0,8.1,0.278,0.349,1.0,6.12e-17,-0.203420615,0.979091443,-0.071,0.0,8.1,0.01467391304347826,0.12040579714047371,0.5440313111545989,20.520069770591306,0
655.0931387,7.38779377,0.128821717,0.0,0.0,3.0,8.1,0.262,0.346,1.0,6.12e-17,-0.185747735,0.982597465,-0.084,0.0,8.1,0.01467391304347826,0.1241761206508294,0.512720156555773,19.6938448379372,0
652.12393,3.735511672,0.108124524,0.0,0.0,0.6,7.5,0.246,0.343,1.0,6.12e-17,-0.173062555,0.984910835,-0.097,0.0,7.5,0.01358695652173913,0.06278753339846592,0.48140900195694714,16.869374321531957,0
649.9912982,3.159911288,0.108012854,1.7,0.0,0.3,3.1,0.244,0.34,1.0,6.12e-17,-0.175240135,0.984525721,-0.096,5.371849189,4.8,0.005615942028985507,0.05311267985551873,0.4774951076320939,16.1428713057878,0
656.8227215,3.624410803,0.090595533,0.0,1.7,2.0,4.7,0.249,0.338,1.0,6.12e-17,-0.3221604,0.946685099,-0.089,0.0,4.7,0.008514492753623188,0.06092011866778159,0.487279843444227,16.786578573505185,0
653.1876004,5.09444226,0.091925624,0.0,1.7,1.7,4.7,0.232,0.335,1.0,6.12e-17,-0.231285782,0.972885855,-0.103,0.0,4.7,0.008514492753623188,0.08562882186767432,0.4540117416829746,16.529796616664395,0
655.4884839,6.41457128,0.139670856,0.0,1.7,1.7,4.7,0.219,0.332,1.0,6.12e-17,-0.28042589,0.95987568,-0.113,0.0,4.7,0.008514492753623188,0.10781792264196151,0.42857142857142855,16.43226024654663,0
655.502012,5.1099537,0.14112444,0.0,0.0,1.7,4.7,0.208,0.329,1.0,6.12e-17,-0.192481468,0.981300609,-0.121,0.0,4.7,0.008514492753623188,0.08588954252459488,0.4070450097847358,15.128616279424847,0
654.4683868,7.165678097,0.119365382,0.5,0.0,1.7,4.7,0.203,0.327,1.0,6.12e-17,-0.225510639,0.974240705,-0.124,3.582839048,5.2,0.008514492753623188,0.12044273779424648,0.3972602739726028,15.871670063150406,0
650.7848957,5.687079287,0.097987034,0.5,0.5,2.2,5.2,0.208,0.325,1.0,6.12e-17,-0.325520251,0.945535069,-0.117,2.843539643,5.7,0.009420289855072464,0.09559003210959216,0.4070450097847358,15.455862851032737,0
655.1608134,4.918272036,0.122644142,2.0,1.0,2.7,3.3,0.222,0.323,1.0,6.12e-17,-0.163339558,0.986569911,-0.101,9.836544073,5.3,0.005978260869565217,0.08266770307205482,0.4344422700587084,15.752429628705503,0
652.2208401,6.351464207,0.120316484,23.0,3.0,3.0,5.0,0.337,0.323,1.0,6.12e-17,-0.384481644,0.923132637,0.014,146.0836768,28.0,0.009057971014492754,0.10675720116614146,0.6594911937377691,23.349770687697028,0
657.1912521,7.268507679,0.136756852,4.5,25.5,26.0,28.0,0.438,0.332,1.0,6.12e-17,-0.287880863,0.95766623,0.106,32.70828455,32.5,0.050724637681159424,0.12217112640097208,0.8571428571428571,31.408405013561254,1
650.9319685,4.16579043,0.112019486,0.0,29.5,30.5,32.2,0.406,0.339,1.0,6.12e-17,-0.127186335,0.991878842,0.067,0.0,32.2,0.05833333333333334,0.07001978007864053,0.7945205479452055,28.269543174048717,0
651.9114841,3.875001122,0.095809834,7.5,27.5,30.5,32.2,0.407,0.34,1.0,6.12e-17,-0.133355166,0.991068312,0.067,29.06250841,39.7,0.05833333333333334,0.06513211140266728,0.796477495107632,28.18162152864231,0
653.4030597,3.566775706,0.10851723,0.0,12.0,38.0,39.7,0.421,0.349,1.0,6.12e-17,-0.069891343,0.99755461,0.072,0.0,39.7,0.07192028985507247,0.059951371707375536,0.8238747553816047,29.391595406872305,0
656.4001313,5.178230201,0.104185786,0.0,7.5,37.5,39.7,0.38,0.349,1.0,6.12e-17,-0.195296101,0.980744326,0.031,0.0,39.7,0.07192028985507247,0.08703715320374253,0.7436399217221135,27.79712384197858,0
656.2075058,4.841174588,0.093567484,1.1,7.5,37.0,39.7,0.357,0.347,0.866025404,-0.5,-0.231984336,0.972719522,0.01,5.325292047,40.8,0.07192028985507247,0.08137182742869356,0.6986301369863013,26.276870526652747,0
652.3710995,3.736067857,0.088108081,0.1,1.1,36.1,40.8,0.345,0.345,0.866025404,-0.5,-0.167859365,0.985810952,0.0,0.373606786,40.9,0.07391304347826086,0.0627968819127605,0.6751467710371819,25.094831327628707,0
654.1075203,6.10832617,0.101215761,0.0,1.2,13.2,39.2,0.327,0.343,0.866025404,-0.5,-0.106270833,0.994337222,-0.016,0.0,39.2,0.07101449275362319,0.10267046848825867,0.639921722113503,25.118345428197774,0
651.342346,3.987749822,0.10662298,0.0,1.2,8.7,39.2,0.299,0.34,0.866025404,-0.5,-0.190924173,0.981604788,-0.041,0.0,39.2,0.07101449275362319,0.06702722334140027,0.5851272015655576,22.405212457353663,0
656.7036528,6.282599133,0.140573837,0.0,0.1,8.7,39.2,0.275,0.337,0.866025404,-0.5,-0.141215213,0.989978921,-0.062,0.0,39.2,0.07101449275362319,0.10559969758606354,0.538160469667319,22.153384727746403,0
650.9670988,6.69444042,0.102467596,1.0,0.0,1.2,39.2,0.259,0.333,0.866025404,-0.5,-0.287841395,0.957678094,-0.074,6.69444042,40.2,0.07101449275362319,0.11252204205528454,0.5068493150684932,21.42172042385826,0
